RFC,RAZON SOCIAL,SUPUESTO,EJERCICIO,PERIODO,FECHA DE PRIMERA PUBLICACION
MNA8501016I2,MUNICIPIO DE NARANJOS AMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MNA8501016I2,MUNICIPIO DE NARANJOS AMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MNA8501016I2,MUNICIPIO DE NARANJOS AMATLAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSP850101FU9,MUNICIPIO DE SAN PEDRO COMITANCILLO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/01/2026
MSP850101FU9,MUNICIPIO DE SAN PEDRO COMITANCILLO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/01/2026
MSP850101FU9,MUNICIPIO DE SAN PEDRO COMITANCILLO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,3,01/01/2026
MSP850101FU9,MUNICIPIO DE SAN PEDRO COMITANCILLO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,4,01/01/2026
MSP850101FU9,MUNICIPIO DE SAN PEDRO COMITANCILLO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,5,01/01/2026
MSP850101FU9,MUNICIPIO DE SAN PEDRO COMITANCILLO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/01/2026
MCP8501017D3,MUNICIPIO DE CHIETLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/07/2025
MCP8501017D3,MUNICIPIO DE CHIETLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/07/2025
MCP8501017D3,MUNICIPIO DE CHIETLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,3,01/07/2025
MCP8501017D3,MUNICIPIO DE CHIETLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,4,01/07/2025
MCP8501017D3,MUNICIPIO DE CHIETLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,5,01/07/2025
MCP8501017D3,MUNICIPIO DE CHIETLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/01/2026
MCP8501017D3,MUNICIPIO DE CHIETLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MCP8501017D3,MUNICIPIO DE CHIETLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MCP8501017D3,MUNICIPIO DE CHIETLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCP8501017D3,MUNICIPIO DE CHIETLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCP8501017D3,MUNICIPIO DE CHIETLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MMJ850101B85,MUNICIPIO DE MAGDALENA JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MMJ850101B85,MUNICIPIO DE MAGDALENA JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MMJ850101B85,MUNICIPIO DE MAGDALENA JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
AMS890920IB2,GRAL. PLUTARCO ELIAS CALLES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
AMS890920IB2,GRAL. PLUTARCO ELIAS CALLES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
AMS890920IB2,GRAL. PLUTARCO ELIAS CALLES SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
HAM7201019B2,HONORABLE AYUNTAMIENTO DE MULEGE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
HAM7201019B2,HONORABLE AYUNTAMIENTO DE MULEGE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
HAM7201019B2,HONORABLE AYUNTAMIENTO DE MULEGE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MZP930215CD1,MUNICIPIO DE ZIHUATEUTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MZP930215CD1,MUNICIPIO DE ZIHUATEUTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MZP930215CD1,MUNICIPIO DE ZIHUATEUTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSA8501011U2,MUNICIPIO DE SAN ANDRES CABECERA NUEVA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MSA8501011U2,MUNICIPIO DE SAN ANDRES CABECERA NUEVA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MSA8501011U2,MUNICIPIO DE SAN ANDRES CABECERA NUEVA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MMS941202EE9,MUNICIPIO DE MATLAPA SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MMS941202EE9,MUNICIPIO DE MATLAPA SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MMS941202EE9,MUNICIPIO DE MATLAPA SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MMN8501015D6,MUNICIPIO DE MONTEMORELOS NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MMN8501015D6,MUNICIPIO DE MONTEMORELOS NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MMN8501015D6,MUNICIPIO DE MONTEMORELOS NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MFU961008S93,MUNICIPIO DE EL FUERTE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,3,01/07/2025
MFU961008S93,MUNICIPIO DE EL FUERTE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,4,01/07/2025
MFU961008S93,MUNICIPIO DE EL FUERTE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,5,01/07/2025
MFU961008S93,MUNICIPIO DE EL FUERTE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/01/2026
MFU961008S93,MUNICIPIO DE EL FUERTE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MFU961008S93,MUNICIPIO DE EL FUERTE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MFU961008S93,MUNICIPIO DE EL FUERTE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MFU961008S93,MUNICIPIO DE EL FUERTE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MFU961008S93,MUNICIPIO DE EL FUERTE SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCG850101CE9,MUNICIPIO DE COPANATOYAC GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSC850101K68,MUNICIPIO DE SANTA CRUZ ACATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSC850101K68,MUNICIPIO DE SANTA CRUZ ACATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSC850101K68,MUNICIPIO DE SANTA CRUZ ACATEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSM8501011G0,MUNICIPIO DE SAN MARTIN TOXPALAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCY8501012V0,MUNICIPIO DE CUZAMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCY8501012V0,MUNICIPIO DE CUZAMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTE751009KS6,MUNICIPIO DE TEMOSACHIC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTE751009KS6,MUNICIPIO DE TEMOSACHIC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCM850101SQ4,MUNICIPIO CONTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCM850101SQ4,MUNICIPIO CONTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCM850101SQ4,MUNICIPIO CONTEPEC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSD8501014YA,MUNICIPIO DE SANTO DOMINGO PETAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MSD8501014YA,MUNICIPIO DE SANTO DOMINGO PETAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSD8501014YA,MUNICIPIO DE SANTO DOMINGO PETAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSD8501014YA,MUNICIPIO DE SANTO DOMINGO PETAPA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MMY850101284,MUNICIPIO DE MUNA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MMY850101284,MUNICIPIO DE MUNA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MMY850101284,MUNICIPIO DE MUNA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MTE7501023Z6,MUNICIPIO DE TETECALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MTE7501023Z6,MUNICIPIO DE TETECALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MTE7501023Z6,MUNICIPIO DE TETECALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCM850101398,MUNICIPIO DE COAHUAYANA MICHOACAN DE OCAMPO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MMA7410102X8,MUNICIPIO DE MATACHI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MMA7410102X8,MUNICIPIO DE MATACHI SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MMC850101DS5,MUNICIPIO DE MINATITLAN COLIMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MMC850101DS5,MUNICIPIO DE MINATITLAN COLIMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MMC850101DS5,MUNICIPIO DE MINATITLAN COLIMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSJ850101AV4,MUNICIPIO DE SAN JACINTO AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSJ850101AV4,MUNICIPIO DE SAN JACINTO AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSJ850101AV4,MUNICIPIO DE SAN JACINTO AMILPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MQU850101AYA,MUNICIPIO DE QUITUPAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MQU850101AYA,MUNICIPIO DE QUITUPAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MQU850101AYA,MUNICIPIO DE QUITUPAN JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MMT620701DY6,MUNICIPIO DE EL MANTE TAMAULIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MMT620701DY6,MUNICIPIO DE EL MANTE TAMAULIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MMT620701DY6,MUNICIPIO DE EL MANTE TAMAULIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MIV430101EA2,MUNICIPIO DE IXMATLAHUACAN VERACRUZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MIV430101EA2,MUNICIPIO DE IXMATLAHUACAN VERACRUZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MIV430101EA2,MUNICIPIO DE IXMATLAHUACAN VERACRUZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MIV430101EA2,MUNICIPIO DE IXMATLAHUACAN VERACRUZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MIV430101EA2,MUNICIPIO DE IXMATLAHUACAN VERACRUZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MNM850101TP3,MUNICIPIO DE NOCUPETARO MICH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MNM850101TP3,MUNICIPIO DE NOCUPETARO MICH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MOR850101CH4,MUNICIPIO DE EL ORO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCY8501012V0,MUNICIPIO DE CUZAMA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MFH8501018S3,MUNICIPIO DE FRONTERA HIDALGO CHIAPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2024,11,01/07/2025
MFH8501018S3,MUNICIPIO DE FRONTERA HIDALGO CHIAPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2024,12,01/07/2025
MCP930215628,MUNICIPIO DE CHICONCUAUTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCP930215628,MUNICIPIO DE CHICONCUAUTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCP930215628,MUNICIPIO DE CHICONCUAUTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MNS941202UQ9,MUNICIPIO DE EL NARANJO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MNS941202UQ9,MUNICIPIO DE EL NARANJO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MNS941202UQ9,MUNICIPIO DE EL NARANJO SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCM850101RUA,MUNICIPIO DE CIUDAD DEL MAIZ SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCM850101RUA,MUNICIPIO DE CIUDAD DEL MAIZ SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCM850101RUA,MUNICIPIO DE CIUDAD DEL MAIZ SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MAY8501018B2,MUNICIPIO DE ABALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MAY8501018B2,MUNICIPIO DE ABALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAY8501018B2,MUNICIPIO DE ABALA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MJF8501019NA,MUNICIPIO DE JUCHIQUE DE FERRER VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,5,01/07/2025
MJF8501019NA,MUNICIPIO DE JUCHIQUE DE FERRER VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,6,01/01/2026
MJF8501019NA,MUNICIPIO DE JUCHIQUE DE FERRER VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MJF8501019NA,MUNICIPIO DE JUCHIQUE DE FERRER VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MJF8501019NA,MUNICIPIO DE JUCHIQUE DE FERRER VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MJF8501019NA,MUNICIPIO DE JUCHIQUE DE FERRER VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MJF8501019NA,MUNICIPIO DE JUCHIQUE DE FERRER VER SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCM850101M45,MUNICIPIO DE CHAVINDA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCM850101M45,MUNICIPIO DE CHAVINDA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCM850101M45,MUNICIPIO DE CHAVINDA MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MOJ850101TJ3,MUNICIPIO DE OMITLAN DE JUAREZ SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCO850101HI6,MUNICIPIO DE CHOIX SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCO850101HI6,MUNICIPIO DE CHOIX SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCO850101HI6,MUNICIPIO DE CHOIX SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSM850101MF5,MUNICIPIO DE SAN MARTIN CHALCHICUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAM850101215,MUNICIPIO DE AMANALCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAM850101215,MUNICIPIO DE AMANALCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MPM850101LZA,MUNICIPIO DE PARACHO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MPM850101LZA,MUNICIPIO DE PARACHO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCG850101CE9,MUNICIPIO DE COPANATOYAC GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MRS850101UN2,MUNICIPIO DE RAYON SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MRS850101UN2,MUNICIPIO DE RAYON SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MRS850101UN2,MUNICIPIO DE RAYON SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSR040101AA5,MUNICIPIO DE SAN RAFAEL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MXG850101JR4,MUNICIPIO DE XOCHIHUEHUETLAN GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,1,01/01/2026
MXG850101JR4,MUNICIPIO DE XOCHIHUEHUETLAN GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,2,01/01/2026
MXG850101JR4,MUNICIPIO DE XOCHIHUEHUETLAN GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,3,01/01/2026
MXG850101JR4,MUNICIPIO DE XOCHIHUEHUETLAN GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,4,01/01/2026
MXG850101JR4,MUNICIPIO DE XOCHIHUEHUETLAN GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,5,01/01/2026
MXG850101JR4,MUNICIPIO DE XOCHIHUEHUETLAN GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MXG850101JR4,MUNICIPIO DE XOCHIHUEHUETLAN GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MXG850101JR4,MUNICIPIO DE XOCHIHUEHUETLAN GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
PMV8501019S0,PRESIDENCIA MUNICIPAL DE VIESCA COAH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
PMV8501019S0,PRESIDENCIA MUNICIPAL DE VIESCA COAH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCM850101IZ8,MUNICIPIO DE CHARO DE MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MLB850101R73,MUNICIPIO DE LEONARDO BRAVO GUERRERO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MCD850101H75,MUNICIPIO DE CALIMAYA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MCD850101H75,MUNICIPIO DE CALIMAYA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MCD850101H75,MUNICIPIO DE CALIMAYA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MJP850101AM9,MUNICIPIO DE JONOTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MJP850101AM9,MUNICIPIO DE JONOTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MJP850101AM9,MUNICIPIO DE JONOTLA PUEBLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MAT850101CJ2,MUNICIPIO DE AXTLA DE TERRAZAS SLP SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSM850101MF5,MUNICIPIO DE SAN MARTIN CHALCHICUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,7,01/01/2026
MSM850101MF5,MUNICIPIO DE SAN MARTIN CHALCHICUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,8,01/01/2026
MSM850101MF5,MUNICIPIO DE SAN MARTIN CHALCHICUAUTLA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MOT630101GC5,MUNICIPIO DE OCAMPO TAMAULIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MOT630101GC5,MUNICIPIO DE OCAMPO TAMAULIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MOT630101GC5,MUNICIPIO DE OCAMPO TAMAULIPAS SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MYM850101M45,MUNICIPIO DE YURECUARO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MYM850101M45,MUNICIPIO DE YURECUARO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MPM850101M88,MUNICIPIO DE PAJACUARAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MPM850101M88,MUNICIPIO DE PAJACUARAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MPM850101M88,MUNICIPIO DE PAJACUARAN MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSF8501015Y9,MUNICIPIO DE SAN FRANCISCO DE BORJA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSA850101U23,MUNICIPIO DE SAN ANTONIO DE LA CAL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSA850101U23,MUNICIPIO DE SAN ANTONIO DE LA CAL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
PMI8501019M0,MUNICIPIO DE IXTAPAN DEL ORO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
PMI8501019M0,MUNICIPIO DE IXTAPAN DEL ORO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
PMI8501019M0,MUNICIPIO DE IXTAPAN DEL ORO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
PMM850101343,PRESIDENCIA MUNICIPAL DE MATAMOROS COAH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
PMM850101343,PRESIDENCIA MUNICIPAL DE MATAMOROS COAH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
PMM850101343,PRESIDENCIA MUNICIPAL DE MATAMOROS COAH SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MRP850101MP9,MUNICIPIO DE REFORMA DE PINEDA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MRP850101MP9,MUNICIPIO DE REFORMA DE PINEDA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MSM670101D84,MUNICIPIO DE SAN MARCOS GRO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MSM670101D84,MUNICIPIO DE SAN MARCOS GRO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MSM670101D84,MUNICIPIO DE SAN MARCOS GRO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MRP850101MP9,MUNICIPIO DE REFORMA DE PINEDA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MAY850101TD9,MUNICIPIO DE AKIL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MAY850101TD9,MUNICIPIO DE AKIL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MPM850101LZA,MUNICIPIO DE PARACHO MICHOACAN SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MJA850101JX8,MUNICIPIO DE JANTETELCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,9,01/01/2026
MJA850101JX8,MUNICIPIO DE JANTETELCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,10,01/01/2026
MJA850101JX8,MUNICIPIO DE JANTETELCO SIN TIPO DE SOCIEDAD,FRACCION VII,2025,11,01/01/2026
MAT850101670,MUNICIPIO DE ATENGO JALISCO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTG850101RQ1,MUNICIPIO DE TEUL DE GONZALEZ ORTEGA ZAC SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
ITS000622KD6,INSTITUTO TECNOLOGICO SUPERIOR DE VALLADOLID SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MMN8501015D6,MUNICIPIO DE MONTEMORELOS NL SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
MMN8501015D6,MUNICIPIO DE MONTEMORELOS NL SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
HCD461117MZ6,HOSPITAL CENTRAL DR. IGNACIO MORONES PRIETO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MTP8501016F2,MUNICIPIO VILLA DE TAMAZULAPAM DEL PROGRESO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
MTT850101FU2,MUNICIPIO DE TEPEYANCO TLAX SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
UTH981009NE1,UNIVERSIDAD TECNOLOGICA DE HERMOSILLO SONORA SIN TIPO DE SOCIEDAD,FRACCION VII,2025,12,01/04/2026
UTH981009NE1,UNIVERSIDAD TECNOLOGICA DE HERMOSILLO SONORA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
UTH981009NE1,UNIVERSIDAD TECNOLOGICA DE HERMOSILLO SONORA SIN TIPO DE SOCIEDAD,FRACCION VII,2026,2,01/04/2026
MGC850101KR8,MUNICIPIO DE GUADALUPE Y CALVO SIN TIPO DE SOCIEDAD,FRACCION VII,2026,1,01/04/2026
